TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train
CHEMBL3706356,0.5,0.49776638197306866,0.0,0.0,0.742+/-0.042,0.761+/-0.047,0.817+/-0.027,0.839+/-0.023
CHEMBL3707557,0.5,0.5,0.0,0.0,0.959+/-0.007,0.963+/-0.009,0.968+/-0.015,0.97+/-0.041
CHEMBL3707738,0.498046875,0.4928351601329778,0.0,0.0,0.604+/-0.075,0.632+/-0.058,0.673+/-0.08,0.743+/-0.127
CHEMBL3707783,0.5,0.5,0.0,0.0,0.805+/-0.034,0.82+/-0.039,0.87+/-0.05,0.859+/-0.077
CHEMBL3887295,0.5,0.4969951853086967,0.0,0.0,0.565+/-0.033,0.583+/-0.034,0.614+/-0.049,0.657+/-0.031
CHEMBL3887333,0.5,0.5,0.0,0.0,0.789+/-0.085,0.88+/-0.045,0.909+/-0.02,0.93+/-0.013
CHEMBL3887334,0.5,0.5,0.0,0.0,0.632+/-0.055,0.643+/-0.035,0.686+/-0.058,0.744+/-0.061
CHEMBL3887759,0.5,0.49869055169190596,0.0,0.0,0.732+/-0.07,0.768+/-0.027,0.788+/-0.013,0.796+/-0.019
CHEMBL3888181,0.5,0.4965357092688114,0.0,0.0,0.594+/-0.059,0.639+/-0.041,0.67+/-0.049,0.703+/-0.063
CHEMBL3888461,0.5,0.49439273006475243,0.0,0.0,0.594+/-0.065,0.652+/-0.039,0.68+/-0.038,0.694+/-0.092
CHEMBL4005586,0.498046875,0.4964063107335221,0.0,0.0,0.609+/-0.067,0.622+/-0.052,0.672+/-0.027,0.718+/-0.039
CHEMBL4133035,0.5,0.5,0.0,0.0,0.56+/-0.053,0.619+/-0.054,0.623+/-0.04,0.653+/-0.063
CHEMBL641707,0.314453125,0.3153262353262353,0.0,0.0,0.582+/-0.112,0.622+/-0.083,0.697+/-0.062,0.737+/-0.11
CHEMBL657032,0.5,0.4920812032586027,0.0,0.0,0.875+/-0.073,0.92+/-0.027,0.93+/-0.039,0.959+/-0.034
CHEMBL663407,0.5,0.5,0.0,0.0,0.697+/-0.046,0.724+/-0.038,0.749+/-0.043,0.828+/-0.154
CHEMBL819742,0.5,0.5,0.0,0.0,0.816+/-0.044,0.809+/-0.057,0.842+/-0.055,0.835+/-0.091
CHEMBL915809,0.458984375,0.46851511911171495,0.0,0.0,0.853+/-0.016,0.854+/-0.017,0.862+/-0.024,0.888+/-0.039
CHEMBL924949,0.498046875,0.4925380175380175,0.0,0.0,0.752+/-0.085,0.815+/-0.05,0.843+/-0.051,0.923+/-0.09
